"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Repeat","Fold","Dataset","Target"
"bart_bc",0.111717327387863,0.115496303245821,0.0980282548987459,353.365999999995,0.859608745684695,0.39290342028828,0.822209436133487,0.348984802929066,0.918296892980437,0.492972462292752,0.902761795166859,0.463870807527108,0.939585730724971,0.567127050470822,0.941887226697353,0.548341471750935,6,1,"bikesharing","windspeed"
"sblm",0.136371886177811,0.0901003133485511,0.087581605619544,4.36699999999837,0.796317606444189,0.308204064058502,0.765247410817031,0.277358769524779,0.90391254315305,0.400232534157712,0.876294591484465,0.364715665218857,0.951093210586881,0.471521137352486,0.931530494821634,0.429882642135353,6,1,"bikesharing","windspeed"
"bart",0.104162717154697,0.124686616112271,0.111195709416717,24.804999999993,0.246260069044879,0.0464557681242691,0.242232451093211,0.0458237097272523,0.302071346375144,0.0591922918826079,0.299194476409666,0.0585557746367557,0.359608745684695,0.0699058600140464,0.354430379746835,0.0692564855774145,6,2,"bikesharing","windspeed"
"sebart",0.104611211520918,0.0985367139544831,0.0884634034097159,114.941999999995,0.817031070195627,0.242269320493393,0.79746835443038,0.225686497759534,0.889528193325662,0.306521261741244,0.875719217491369,0.285591677058976,0.93210586881473,0.356696779099847,0.927502876869965,0.33984324886747,6,2,"bikesharing","windspeed"
"bart_bc",0.112349727388649,0.108348235735981,0.0939548337043251,61.3360000000102,0.872842347525892,0.393467810510486,0.840046029919448,0.351080404515799,0.924626006904488,0.49554397697379,0.920598388952819,0.46478748627905,0.950517836593786,0.571807456628201,0.94994246260069,0.55162353090084,6,2,"bikesharing","windspeed"
"sblm",0.131588280500593,0.0851650071985601,0.0825379733919022,4.70699999999488,0.811277330264672,0.306973544722226,0.789413118527043,0.277800600953686,0.906214039125432,0.402253801105066,0.878596087456847,0.365225675849562,0.957997698504028,0.474125925385937,0.929804372842348,0.430116645291639,6,2,"bikesharing","windspeed"
"bart",0.100971137930822,0.127311303970501,0.112358231655378,24.3959999999934,0.281357882623705,0.0482135187333686,0.280207134637514,0.0475427072940076,0.348101265822785,0.0612829603400652,0.346375143843498,0.0605816766146966,0.394706559263521,0.0722213027661811,0.394131185270426,0.0715537090822144,6,3,"bikesharing","windspeed"
"sebart",0.104203324257277,0.101237267477056,0.0896570676411791,110.857000000004,0.828538550057537,0.247873911752038,0.798043728423475,0.226016132000346,0.892405063291139,0.308332814590631,0.88204833141542,0.288167564214516,0.935558112773303,0.355931568266778,0.926352128883774,0.338667821490537,6,3,"bikesharing","windspeed"
"bart_bc",0.106715721541281,0.110460896696526,0.0945068147178445,62.630999999994,0.890103567318757,0.403590312258757,0.84867663981588,0.358597948443976,0.933256616800921,0.504190719040931,0.930955120828539,0.475609166286142,0.956271576524741,0.577718038011276,0.955696202531646,0.55985754061957,6,3,"bikesharing","windspeed"
"sblm",0.130963766158029,0.0861445170416641,0.0834626040886079,5.30000000000291,0.817606444188723,0.308884882679445,0.783084004602992,0.277557058451252,0.909666283084005,0.401613311653873,0.883199079401611,0.364855749088413,0.958573072497123,0.472015709418977,0.935558112773303,0.429441364212134,6,3,"bikesharing","windspeed"
"bart",0.105618414764521,0.128920299459222,0.114991932894608,28.0610000000015,0.237629459148446,0.0470332612364493,0.23590333716916,0.0463430394224066,0.307825086306099,0.059733367648902,0.305523590333717,0.0590803740779416,0.346375143843498,0.0703651015900546,0.34234752589183,0.069710819174845,6,4,"bikesharing","windspeed"
"sebart",0.106412393998833,0.101871437050886,0.0908995428408815,120.63900000001,0.807825086306099,0.240980699332307,0.793440736478711,0.226426250267985,0.88204833141542,0.305940967446628,0.872842347525892,0.285400767720344,0.928078250863061,0.360991589253524,0.917721518987342,0.343687145274493,6,4,"bikesharing","windspeed"
"bart_bc",0.112543229717988,0.113393145502321,0.0972424975825978,63.7330000000075,0.862485615650173,0.394248968860212,0.833141542002302,0.35283925352841,0.919447640966628,0.492647086475137,0.912543153049482,0.465410775973793,0.943037974683544,0.567225119548736,0.943037974683544,0.548269964074886,6,4,"bikesharing","windspeed"
"sblm",0.135519581286735,0.0881662314864017,0.0852265926226562,5.41900000000896,0.783659378596087,0.306440954786323,0.75258918296893,0.27625703370803,0.896432681242808,0.400526836582459,0.86536248561565,0.365431091334299,0.947640966628308,0.472765733263202,0.92692750287687,0.430467654857164,6,4,"bikesharing","windspeed"
"bart",0.100950257703307,0.127351424411333,0.111982914668585,29.4290000000037,0.239355581127733,0.0467526272918216,0.23590333716916,0.0460615904394877,0.302646720368239,0.0595239167000038,0.292865362485616,0.058859049674559,0.353279631760644,0.0702956699147111,0.355581127733026,0.0696365500730572,6,5,"bikesharing","windspeed"
"sebart",0.102314340141029,0.100577697590009,0.0893337083153958,122.481,0.837744533947066,0.248644116909769,0.806674338319908,0.226118896753843,0.90391254315305,0.30743020894911,0.889528193325662,0.287324141048678,0.935558112773303,0.353841375623556,0.928078250863061,0.337010307725618,6,5,"bikesharing","windspeed"
"bart_bc",0.109662109267656,0.1110963644064,0.0951769532186465,66.0179999999964,0.883774453394707,0.406084872648648,0.83199079401611,0.362201201441009,0.926352128883774,0.50375717276992,0.92174913693901,0.477134023097654,0.949367088607595,0.577025004450214,0.948216340621404,0.559123171070598,6,5,"bikesharing","windspeed"
"sblm",0.132831251776646,0.0867938717522054,0.083180216366356,5.35499999999593,0.80897583429229,0.308477028908017,0.79228998849252,0.27771988436496,0.906214039125432,0.400728177105874,0.884925201380898,0.3648784331594,0.95512082853855,0.471494755628854,0.936133486766398,0.428762676519072,6,5,"bikesharing","windspeed"
"bart",0.102100415393553,0.120904668647269,0.10793723537704,30.0179999999964,0.256041426927503,0.0464024542091115,0.255466052934407,0.0457025499666119,0.330264672036824,0.0591844419589337,0.326812428078251,0.0585222073805065,0.37686996547756,0.0700643291755367,0.379171461449942,0.0693523902899937,6,6,"bikesharing","windspeed"
"sebart",0.101485302461024,0.0967211206888183,0.0856147519831859,124.246000000014,0.821634062140391,0.248503257053097,0.792865362485616,0.224552797299563,0.890103567318757,0.307235020580968,0.872842347525892,0.287436002416274,0.932681242807825,0.351875775662272,0.922324510932106,0.335307920974798,6,6,"bikesharing","windspeed"
"bart_bc",0.107312117039309,0.106327425338918,0.0905974007009511,67.0910000000003,0.879171461449943,0.404070679405576,0.838895281933257,0.356721706536088,0.92692750287687,0.503076216309267,0.923475258918297,0.475876829329131,0.951093210586881,0.577916373399591,0.952243958573073,0.559121208824645,6,6,"bikesharing","windspeed"
"sblm",0.127341564375565,0.0828034544559726,0.0796232086725952,5.48500000000058,0.810126582278481,0.308798606740329,0.773878020713464,0.277356672828671,0.914844649021864,0.400087961232804,0.882623705408516,0.363746254529847,0.96029919447641,0.470720125972263,0.94361334867664,0.427605102882946,6,6,"bikesharing","windspeed"
"bart",0.101230723426994,0.128340726165533,0.114011344993028,29.2540000000008,0.249136939010357,0.0460849988768889,0.245109321058688,0.0454070869514661,0.30897583429229,0.0586613039179781,0.306098964326812,0.0579693801477959,0.352128883774453,0.0692457642868149,0.352128883774453,0.0685771304474795,6,7,"bikesharing","windspeed"
"sebart",0.102775050706407,0.101315145958259,0.0903810990033367,321.532999999996,0.818181818181818,0.247193741280274,0.789413118527043,0.225836852527415,0.899309551208285,0.307540492602415,0.88722669735328,0.287515184974842,0.937284234752589,0.355396755368854,0.929228998849252,0.338320992838636,6,7,"bikesharing","windspeed"
"bart_bc",0.107500504073858,0.112557767422762,0.0966217078139938,58.3289999999979,0.868814729574223,0.397467726581506,0.834292289988492,0.357970440678365,0.922324510932106,0.498158119369457,0.918296892980437,0.468632102856571,0.950517836593786,0.572742340003727,0.952819332566168,0.554128166133751,6,7,"bikesharing","windspeed"
"sblm",0.131439962964519,0.086543549788479,0.0835091876207807,4.82700000000477,0.810126582278481,0.309229086747612,0.776179516685846,0.27798215634039,0.910817031070196,0.401229042884011,0.879746835443038,0.365221373412585,0.954545454545455,0.472432264030649,0.935558112773303,0.429764737142068,6,7,"bikesharing","windspeed"
"bart",0.101305153962224,0.126907015611124,0.112697138789234,23.833999999988,0.268699654775604,0.047163197356933,0.258342922899885,0.0464531086063435,0.322209436133487,0.0599735979106813,0.3204833141542,0.0593044581624258,0.367088607594937,0.0707527273848462,0.368239355581128,0.0700732426507166,6,8,"bikesharing","windspeed"
"sebart",0.100909875466279,0.0995865001233429,0.0888504579666737,110.078999999998,0.815880322209436,0.238476167958008,0.784810126582278,0.222947120229707,0.892405063291139,0.303734841257771,0.87686996547756,0.282109241769553,0.937859608745685,0.358999737191543,0.930955120828539,0.340117747993926,6,8,"bikesharing","windspeed"
"bart_bc",0.108590131300529,0.111319892654276,0.0943428946695746,58.6149999999907,0.874568469505178,0.401272809121612,0.84234752589183,0.35723523968586,0.928653624856157,0.50311920471773,0.917721518987342,0.472794483935516,0.948791714614499,0.576487356371341,0.951093210586881,0.558839440440787,6,8,"bikesharing","windspeed"
"sblm",0.129584186610922,0.0854529751210945,0.0828940414754151,4.58100000000559,0.816455696202532,0.309762521021242,0.78078250863061,0.278900412613506,0.913693901035673,0.402295783821295,0.890678941311853,0.366030872029549,0.962600690448792,0.473573665742034,0.939585730724971,0.430146072193755,6,8,"bikesharing","windspeed"
"bart",0.104536667079612,0.126265117113924,0.112995660673166,24.7370000000083,0.276179516685846,0.0480567240935673,0.268124280782509,0.0473022755031203,0.33199079401611,0.0609236737482345,0.327963176064442,0.0602520514622503,0.36536248561565,0.0717869809804404,0.363060989643268,0.0710945253976309,6,9,"bikesharing","windspeed"
"sebart",0.106234512275397,0.100231287380114,0.0893206574751116,109.065000000002,0.807249712313003,0.241042357159626,0.783084004602992,0.222723136517679,0.886075949367089,0.302672932109757,0.87054085155351,0.282062387545884,0.928078250863061,0.351348101608099,0.914844649021864,0.334683506564634,6,9,"bikesharing","windspeed"
"bart_bc",0.113083834101804,0.110744870857107,0.0954088827936216,57.7429999999877,0.87686996547756,0.398678566301546,0.839470655926352,0.356235750626038,0.925776754890679,0.496471117381463,0.92174913693901,0.469638071003387,0.949367088607595,0.572213105670378,0.948216340621404,0.552297968469463,6,9,"bikesharing","windspeed"
"sblm",0.130480537885291,0.086541200146542,0.0835327648703658,4.73099999999977,0.825086306098964,0.309079389547108,0.782508630609896,0.276666195878562,0.920023014959724,0.400572447659598,0.891254315304948,0.363489298141455,0.964326812428078,0.470902461167042,0.940161104718067,0.427296238427525,6,9,"bikesharing","windspeed"
"bart",0.107463955533108,0.131052386055978,0.117427039177242,23.9650000000111,0.244674726540012,0.0481213212196272,0.244099021301094,0.0473709878878966,0.314910765687968,0.0610751044341534,0.312607944732297,0.0603530152233693,0.367299942429476,0.0719195945685385,0.366148531951641,0.0712101789053973,6,10,"bikesharing","windspeed"
"sebart",0.109137936238465,0.104776052096463,0.0941875213586228,206.186000000002,0.810592976396085,0.250563982786172,0.781232009211284,0.2263271994356,0.880253310305124,0.30865482747781,0.86873920552677,0.289314063661228,0.921128382268279,0.353774684795156,0.913644214162349,0.337427549650015,6,10,"bikesharing","windspeed"
"bart_bc",0.111971793940725,0.115481953473232,0.100244523427284,57.7970000000059,0.864133563615429,0.391666965701546,0.82671272308578,0.349928115367097,0.91076568796776,0.489746680364406,0.901554404145078,0.461887888460773,0.937248128957973,0.565965781108488,0.937248128957973,0.545512939873641,6,10,"bikesharing","windspeed"
"sblm",0.135585387683368,0.0900733848013343,0.0872520259970561,4.58800000000338,0.795624640184226,0.307589267531135,0.761658031088083,0.276673491398475,0.910189982728843,0.399518215083087,0.869890616004606,0.363722086629864,0.944732297063903,0.470570010350203,0.932642487046632,0.428278545265757,6,10,"bikesharing","windspeed"
"bart",0.108585052935754,0.129019927760912,0.115510379311517,24.1309999999939,0.249712313003452,0.046703725851138,0.24108170310702,0.0460246439547713,0.30379746835443,0.0595281634865038,0.302646720368239,0.0588054087954082,0.356156501726122,0.0703456155825899,0.352128883774453,0.0696229836056635,7,1,"bikesharing","windspeed"
"sebart",0.109860837904031,0.102068958243883,0.0920847687930845,109.686000000002,0.804372842347526,0.238845114465172,0.78711162255466,0.222459851196992,0.872842347525892,0.302642897979876,0.857307249712313,0.280896248758158,0.917146144994246,0.35462834808192,0.901035673187572,0.337037904318177,7,1,"bikesharing","windspeed"
"bart_bc",0.113222475494691,0.112876734803483,0.0978569371789225,57.4499999999971,0.857882623705408,0.391676349391672,0.824510932105869,0.349007230792839,0.913693901035673,0.491032228731977,0.902761795166859,0.462601524476844,0.937859608745685,0.565367249411114,0.936133486766398,0.546303351107094,7,1,"bikesharing","windspeed"
"sblm",0.134746550618667,0.0881472740131509,0.0853950150676836,4.55500000000757,0.80379746835443,0.307567453426092,0.781933256616801,0.276081894018171,0.901611047180667,0.398470712303874,0.873993095512083,0.362108305592461,0.950517836593786,0.468063812356636,0.926352128883774,0.424968693180001,7,1,"bikesharing","windspeed"
"bart",0.1056679129252,0.12922611486021,0.114950314923608,23.7119999999995,0.272151898734177,0.0473941391344004,0.267548906789413,0.0467492471530014,0.331415420023015,0.0602199042786002,0.32566168009206,0.0595677051592016,0.381472957422325,0.0711078861856316,0.376294591484465,0.0704147302219898,7,2,"bikesharing","windspeed"
"sebart",0.108229785878861,0.10283226980182,0.0921189102458723,109.373999999996,0.819907940161105,0.253327806445127,0.786536248561565,0.227397045160403,0.891829689298044,0.31087159203551,0.875143843498274,0.291880880656144,0.925201380897583,0.355331041008442,0.914844649021864,0.33871126115339,7,2,"bikesharing","windspeed"
"bart_bc",0.111233742230013,0.11232673054007,0.0970445524614291,59.101999999999,0.86536248561565,0.394235870539962,0.82566168009206,0.352076634615494,0.920598388952819,0.495772304014866,0.907364787111623,0.465269472145836,0.943037974683544,0.571438370942919,0.941887226697353,0.551911018034816,7,2,"bikesharing","windspeed"
"sblm",0.136983858388881,0.0878869915402224,0.0849334731952048,4.60599999999977,0.798043728423475,0.307902518577038,0.777905638665132,0.277739684961182,0.894706559263521,0.399849472540965,0.871691599539701,0.363939036005716,0.947640966628308,0.470427768374638,0.924050632911392,0.427708366891629,7,2,"bikesharing","windspeed"
"bart",0.10427586104454,0.128132791257457,0.113288931670844,24.320000000007,0.24741081703107,0.0477402714125995,0.239930955120829,0.0470439544958995,0.299194476409666,0.06066064933286,0.298619102416571,0.0599597067375862,0.346950517836594,0.0715131676232125,0.346950517836594,0.0708161906059742,7,3,"bikesharing","windspeed"
"sebart",0.103362751701931,0.101463150355157,0.0907022818028789,109.455000000002,0.809551208285386,0.239029226245339,0.785385500575374,0.221552036437307,0.886075949367089,0.30240136562511,0.871116225546605,0.281006211553424,0.929804372842348,0.351885299181872,0.917721518987342,0.334973550892534,7,3,"bikesharing","windspeed"
